EAR,MAR,PUC,MOE,EAR_N,MAR_N,PUC_N,MOE_N,Label
1.0411454059426086,4.583723576456952,0.7782846965559451,1.1293764352498157,4.0986139662296255,15.595815923520172,2.976029980750567,1.119514681073102,1
0.07659591165429078,-0.5013062916481047,0.7270988897593517,-0.472907552310273,2.048862416384968,-0.8325594273688908,2.8892885765866607,-1.7771032554037844,1
0.10694178618918435,-0.4341889783210974,0.8431258007014932,-0.4590184126552,2.1133500385625985,-0.6157212878733228,3.0859121682771513,-1.7519943912077562,1
0.02578087892649822,-0.6950170413153068,0.5433269202519849,-0.5377428851295137,1.9408760531076208,-1.4583871978202796,2.577861646375684,-1.894312931977812,1
0.1360826847883953,-0.5242320975823375,0.610458043267404,-0.5223106537559518,2.1752769820956237,-0.9066265921404505,2.6916245864929977,-1.8664144579597381,1
-0.07490318806467056,-0.5242320975823375,0.915001629530381,-0.3834635154330588,1.7269136555511482,-0.9066265921404505,3.2077156663217914,-1.6154058262707847,1
-0.028344087141081633,-0.4040143160438369,0.6726277938456412,-0.3535944829260147,1.82585579366083,-0.5182350014924936,2.7969797972276096,-1.5614084225790301,1
-0.8700578578523838,-1.1212897481004056,0.4934225126722105,-0.09645833435622952,0.037140837862655145,-2.835560628566471,2.493291749790104,-1.0965562578900327,1
0.09109640191900244,4.788047002826053,-1.0536397518090912,2.1600670189023803,2.0796772191188913,16.255930422045676,-0.12841847709702758,2.982802871397038,1
1.4678104215358443,2.5275293762928546,5.745407631840062,0.00550004759972493,5.005314225942075,8.952800839873264,11.393504375038207,-0.912235325870045,1
-0.9442530064698612,-0.2801909192343408,-1.0514516898382542,0.5067067966466137,-0.12053030474868485,-0.11819462950417473,-0.12471050452364842,-0.006150967264392866,0
-0.9337273030052631,-0.2548665767056838,-1.0208525135421187,0.5114283045862541,-0.09816226960116314,-0.03637843267418252,-0.0728559830401209,0.0023846011438058137,0
-0.838220092554348,-0.2801909192343408,-0.8410554114222814,0.39529951664485696,0.10479885764254121,-0.11819462950417473,0.23183498655720858,-0.20755366991425112,0
-0.7422034033423367,-0.3816342935610285,-0.7030280327726703,0.2382732279602495,0.3088426715564031,-0.44593111749467446,0.46574140293369015,-0.4914266711010473,0
-0.6718999706924708,-0.3097198510955814,-0.8409483108929632,0.21473317638279918,0.45824357932401033,-0.21359473312402888,0.23201648316497964,-0.5339825077406345,0
-1.1198211379721874,-0.22509501818075225,-1.0058784571991441,0.7422608208644288,-0.4936278510967367,0.05980553298869776,-0.04748038080764024,0.4196849125521689,0
-0.6836239564987401,-0.28611367119540604,-0.4488694773530324,0.23978324672376772,0.43332909000121345,-0.13732946152097095,0.8964481038161718,-0.4886968507516072,0
-0.9418965142785177,-0.21729736177229222,-1.0504533683236563,0.5441302117832061,-0.11552255392821908,0.08499768124705136,-0.1230187111261699,0.061503291512758844,0
-1.2230052049850313,-0.30541408835077394,-1.1323963406961763,0.8143322468501336,-0.7129029660921595,-0.19968396202172828,-0.261882371382657,0.549976038743571,0
-0.9071723736200199,-0.15396589827291673,-1.0363160480122096,0.5465308418684979,-0.04173073551635286,0.2896047496174439,-0.09906107342001833,0.06584316398099156,0
-0.9442530064698612,-0.461946688220904,-1.0514516898382542,0.39113476851378043,-0.12053030474868485,-0.7053990457121494,-0.12471050452364842,-0.215082724832757,0
-1.0337955752038561,-0.21027652263854682,-1.141728210409561,0.6512847040558479,-0.31081604967564735,0.10768014006422057,-0.2776965107520014,0.255217780767346,0
-1.1472049026903464,-0.41149984568010206,-1.6341381511568096,0.6500777925846922,-0.5518207323371553,-0.5424187513925912,-1.112153020432805,0.25303591947294923,0
-0.8269430663749864,-0.26411770024122877,-1.2767268010383006,0.39372012138501067,0.1287635188918217,-0.06626634558746501,-0.5064702283924989,-0.21040890948100324,0
-0.9093082177249131,-0.29081964892715445,-1.418136770234918,0.46261246572933,-0.046269589966182564,-0.15253322051066961,-0.7461089106473909,-0.0858649448261647,0
-1.1517700578257768,-0.27719371484612015,-1.6419628591455195,0.7458172224571565,-0.5615220839728573,-0.10851146146579423,-1.1254130665391484,0.42611419520292576,0
-0.9268955280220724,-0.2862250282813502,-1.4193763297924162,0.4842258828292401,-0.083644153690153,-0.1376892265672584,-0.7482095151565551,-0.04679208874932767,0
-0.9071723736200199,-0.06967376953605123,-1.0332163214397272,0.5996105039673298,-0.04173073551635286,0.5619301372617707,-0.0938081595314143,0.16180087340785484,0
-1.0066846145369577,-0.4588841434083158,-1.6293333341707958,0.4597383593622987,-0.2532029007664206,-0.6955047801886183,-1.1040105958389412,-0.09106077035941956,0
-0.4792470668358845,-0.5308721419687124,-0.5195143746090302,-0.08269125743457877,0.8676477525680979,-0.9280788046849896,0.7767305889716513,-1.0716680593848253,0
-0.6718999706924708,-0.3600240776918608,-0.4059552753508345,0.18488861829095096,0.45824357932401033,-0.3761142733618171,0.9691721336441419,-0.5879356664479869,0
-0.9442530064698612,-0.3316869039497822,-0.5722599652129929,0.47396233176692704,-0.12053030474868485,-0.2845644223888287,0.6873459161731232,-0.06534659364974407,0
-0.7685377241203596,-0.2548665767056838,-0.5401046624342466,0.3407157417080718,0.2528799499454334,-0.03637843267418252,0.7418375084504103,-0.30623052292535186,0
-1.0933396663469905,-0.11139363768989807,-1.47562443923715,0.7860342334289516,-0.43735242113970085,0.427144369744458,-0.8435296888560718,0.49881873212448746,0
-1.1742377076366592,-0.33686240664517153,-1.622199675891118,0.7327669378932369,-0.6092677935439387,-0.3012850913160039,-1.091921628706633,0.4025218179230744,0
-1.2975679393325714,-0.3087563270722247,-1.3586570082052734,0.9074538632257338,-0.8713552603440938,-0.21048184397177672,-0.6453122562488576,0.7183218166215815,0
-0.6472015182130165,-0.07216645999036214,-0.41981835937672346,0.3318420981390587,0.5107299385500639,0.5538769191924227,0.9456792271197527,-0.3222723453010747,0
-0.4792470668358845,-0.2548665767056838,-0.5195143746090302,0.07365151475522791,0.8676477525680979,-0.03637843267418252,0.7767305889716513,-0.7890307231326396,0
-0.4001847699408037,-0.33875116664758864,-0.31086038173779745,-0.039789918350933186,1.0356620085027206,-0.30738717116062386,1.1303235370710958,-0.9941107791190491,0
-0.466932198096298,0.01964982127313766,-0.4918613088019444,0.218136438014703,0.8938179195056968,0.8505108369950842,0.8235925201916768,-0.527830072365862,0
-0.6185990692508941,-0.3820692495683699,-0.9423642724975139,0.1231247143574982,0.5715126297822241,-0.4473363443537261,0.0601531588420983,-0.6995927967379196,0
-0.4792470668358845,-0.12643874858462845,-0.5195143746090302,0.14639918799734963,0.8676477525680979,0.3785376289021494,0.7767305889716513,-0.6575170733763492,0
-0.4296423431887042,-0.5079876028250385,-0.9645787635512086,-0.11026990082295765,0.973062103804108,-0.8541449619080764,0.022507642098728423,-1.121524884843165,0
-0.5661197542153844,-0.2548665767056838,-0.7505286474878916,0.14995923091009622,0.6830357376847284,-0.03637843267418252,0.38524506465342434,-0.6510812079269326,0
-0.503874318394996,-0.4588841434083158,-0.49907779293603316,-0.021271590118856612,0.8153127014892014,-0.6955047801886183,0.8113631932338167,-0.9606332419739123,0
-0.4916306505757523,-0.3087563270722247,-0.4750998800037946,0.05372355674012243,0.8413315602796421,-0.21048184397177672,0.8519970713892885,-0.8250565968679271,0
-0.9177715348446633,-0.13462733444862915,-1.080915399908437,0.5702210367088811,-0.06425487479164887,0.35208249183194795,-0.17464082199470216,0.10867043044938852,0
-0.5538207113957998,-0.37010869179427186,-0.7517785962674156,0.07252153121334724,0.7091722731661434,-0.4086949720087269,0.3831268541756679,-0.7910735136870879,0
-0.11933978924998541,-0.4400831428009633,-0.18932104491664611,-0.30865114520508774,1.6324820139518403,-0.6347637613625052,1.3362886941489371,-1.4801596057785733,0
-0.5545451354147218,-0.26076322606593955,-0.7280323208906336,0.13620903734301115,0.7076328091320839,-0.05542893414920116,0.4233681905685913,-0.6759388846095165,0
-0.4792470668358845,-0.5111244391183263,-0.5195143746090302,-0.07150521267106975,0.8676477525680979,-0.8642792433925653,0.7767305889716513,-1.0514458652221321,0
-0.4792470668358845,-0.20275186345762347,-0.5195143746090302,0.10317178451252042,0.8676477525680979,0.13199030708744566,0.7767305889716513,-0.7356638146866403,0
-0.572292592832086,-0.3334470971700675,-1.1578868604932446,0.10999664354969127,0.6699179188517398,-0.2902511372485195,-0.3050795703415799,-0.7233257964236611,0
-0.3757623669338968,-0.2065084087164144,-0.8027268309964922,0.013460655029649434,1.0875617385951368,0.1198539112088103,0.29678804862290775,-0.8978440953230274,0
-0.6495552167240697,-0.07216645999036214,-0.9990669900522774,0.3341003483862168,0.5057281245431456,0.5538769191924227,-0.03593741095501045,-0.3181898678989678,0
-0.5538207113957998,-0.3502490173484277,-0.7517785962674156,0.08397146222994406,0.7091722731661434,-0.3445336603536673,0.3831268541756679,-0.770374264483084,0
-0.29949742873214125,-0.4309870755307898,-0.13325688185412127,-0.17047872233812428,1.2496313640560859,-0.6053767938898792,1.4312971453518821,-1.2303707284570327,0
-0.3636597099835543,-0.1721752746997598,-0.32478618642398444,0.022422434469325504,1.1132809370272572,0.2307751107352487,1.1067243417435244,-0.8816429404283536,0
-0.6589967049396287,-0.12643874858462845,-0.46573229678070277,0.3110882520792394,0.4856641410801088,0.3785376289021494,0.8678717322229463,-0.35979126405361134,0
-0.4933250432623008,-0.38301617115245135,-0.577168863619234,0.012974594691238557,0.8377308284811522,-0.45039559545246804,0.6790271112679391,-0.8987227979159383,0
-0.46669196301560456,-0.2272827905777696,-0.517067964918751,0.07845882077700313,0.8943284399423302,0.05273742384229127,0.7808763673617093,-0.7803400484726425,0
-0.2357030598589817,-0.2559834980204298,0.05082660504744937,-0.12517547684353664,1.385199945288511,-0.03998690756459286,1.7432519847213885,-1.1484712683743887,0
-0.4562655780131984,-0.43635066429806985,-1.0456748413198649,-0.048266878256535375,0.9164854147212407,-0.6227051187536891,-0.11492083853052541,-1.0094354745538154,0
-0.2135527757600805,-0.2671647545852712,-0.4308837247761545,-0.14810457330948978,1.432271225124412,-0.07611056553835807,0.9269274403959923,-1.189922616953129,0
-0.3900361050884361,-0.38301617115245135,-0.37851414560448027,-0.07263811393551291,1.0572288038130506,-0.45039559545246804,1.0156749099997362,-1.0534939304517181,0
-0.3757623669338968,-0.19468609180763807,-0.3724581234804229,0.01999854390187963,1.0875617385951368,0.15804866418612507,1.025937674144022,-0.8860248633260611,0
-0.0238118570284813,-0.27923991918523616,-0.036930045810020386,-0.2928558293839281,1.8354871767599537,-0.11512220197264493,1.594536245017448,-1.4516047456694365,0
0.12425399543846204,-0.23425062921217588,0.34052238688476083,-0.37097036151795876,2.1501399886378145,0.030226195503501956,2.2341814135919127,-1.592820632887712,0
-0.3900361050884361,-0.3119259191984876,-0.37851414560448027,-0.03319527800828652,1.0572288038130506,-0.22072195081678808,1.0156749099997362,-0.9821889514970851,0
