EAR,MAR,PUC,MOE,EAR_N,MAR_N,PUC_N,MOE_N,Label
0.5097488195056352,0.5926056803060767,0.46627088857559684,0.26114994492937443,0.7562503495348756,0.970629189496771,0.4590641280760669,0.25616511005537623,1
0.4020535064553289,0.2446553998842358,0.46077085253158767,0.13508157156388323,0.6125284866237314,0.2396731199290359,0.4534898269382872,0.06540677518198358,1
0.4054417291200787,0.24924799591592744,0.4732382186276768,0.13617437487300665,0.6170501474049034,0.24932100968031817,0.4661255355879139,0.06706033296200002,1
0.39637983093148343,0.23140047092301314,0.44102411961037624,0.12998030049796028,0.604956836635031,0.21182784627629278,0.4334764606786177,0.05768786877988316,1
0.40869541202157134,0.24308666955017272,0.44823751760812336,0.13119451490799594,0.6213922617892707,0.23637761185297315,0.4407872587069136,0.05952513781774227,1
0.3851381039096965,0.24308666955017272,0.4809614464908786,0.142119065743379,0.5899544943403848,0.23637761185297315,0.473953047538871,0.07605544649837953,1
0.39033658981321806,0.25131273938319043,0.4549178043990725,0.14446917369640055,0.5968919928926424,0.2536585166588052,0.44755774711126595,0.07961147461172256,1
0.2963563134538473,0.20223216479518213,0.43566177294395725,0.16470075326365524,0.4714731607010914,0.15055256758618957,0.42804170809070574,0.110224564374682,1
0.4036725367359816,0.6065867965130447,0.2694262723336628,0.34224511053860746,0.614689119630446,0.9999999999999999,0.25956158672847124,0.3788729577488711,1
0.557387455671041,0.4519077164580344,1.0,0.1727228813407996,0.8198252010517668,0.6750581368571111,1.0,0.1223631186630015,1
0.28807216649768835,0.2597855284837792,0.26966138476930257,0.2121580376943032,0.46041777677168405,0.2714577166241975,0.2597998738064114,0.18203379228752053,0
0.2892473979776768,0.2615183820388024,0.2729493386588353,0.2125295279110213,0.4619861501100564,0.2750980063293262,0.2631322238057088,0.18259590674391526,0
0.2999111109224044,0.2597855284837792,0.29226896267486835,0.20339246637240382,0.47621711937470784,0.2714577166241975,0.2827127140556501,0.16877030879089594,0
0.3106317089466366,0.2528441237212813,0.3071003310784134,0.19103757239369445,0.4905240030813783,0.25687557018556595,0.2977443453222781,0.1500756993500081,0
0.3184813322501301,0.2577649700233222,0.2922804708801394,0.1891854313036322,0.500999505239971,0.26721303123754725,0.2827243776522561,0.1472731617994793,0
0.2684693726589426,0.2635555425680493,0.2745583364409483,0.2306915267033618,0.4342573992309119,0.2793775684889874,0.2647629473311094,0.2100774435886495,0
0.31717230836998683,0.2593802558975457,0.3344102691879427,0.19115638130069607,0.4992525828779787,0.27060634080010665,0.3254230401269165,0.15025547313991844,0
0.28833527706459045,0.26408910811325387,0.26976865677803763,0.2151025276278486,0.46076890385192293,0.2804984555689078,0.25990859427216073,0.18648919995067958,0
0.25694851192078916,0.2580595978609841,0.2609636905225854,0.23636213660191352,0.41888254659592505,0.2678319702593565,0.2509847375877415,0.218657835903447,0
0.2922123484028311,0.2684226520757685,0.27128774529387667,0.21529141020562803,0.4659429443889617,0.28960214204474094,0.26144819451740886,0.18677500459035185,0
0.28807216649768835,0.2473486357953339,0.26966138476930257,0.20306478224996477,0.46041777677168405,0.24533093153823526,0.2597998738064114,0.16827447882266364,0
0.27807442659088205,0.2645695188500139,0.2599609590430255,0.22353348783496385,0.4470755637857197,0.2815076777586256,0.2499684665701203,0.19924637201183162,0
0.26541187987989756,0.2508005315488999,0.2070503458861278,0.22343852753632387,0.43017710506029705,0.25258249676049993,0.19634341961386076,0.19910268436072565,0
0.30117023020229056,0.26088536097267256,0.24545504107832294,0.20326819889369474,0.47789744290418246,0.2737681882016016,0.2352666801876011,0.168582275450855,0
0.2919738739638674,0.25905824278967954,0.23026020531741875,0.20868867732089863,0.4656246947859493,0.26992987220985354,0.21986667378898078,0.1767841853461531,0
